date,ystar_mean,ystar_sd,ystar_q025,ystar_q975,unrstar_mean,unrstar_sd,unrstar_q025,unrstar_q975,prtstar_mean,prtstar_sd,prtstar_q025,prtstar_q975,cycle_mean,cycle_sd,cycle_q025,cycle_q975,prt_cycle_mean,prt_cycle_sd,prt_cycle_q025,prt_cycle_q975
1969-06-01,242.9128444825,0.5323206935943214,241.88601925,243.80042125,1.9762889328,0.21134653330729056,1.6683585749999998,2.3877163825000003,60.786023038,0.13054346624000587,60.539509625,61.013885775,0.5225845126236888,0.5323207548689021,-0.36498938549999993,1.549405765,0.126797024282787,0.13054342432783364,-0.10106719374999999,0.37331131875000007
1969-09-01,243.891557875,0.6082825735325237,242.77446349999997,244.9351815,1.9802238659,0.23835105142956017,1.6155639575000003,2.4296706325,60.835038335,0.15062462243648211,60.5655828,61.099744324999996,0.6271564965503847,0.6082826151288941,-0.416469599,1.7442474325000001,0.15588309130612493,0.1506245089987663,-0.10882103374999999,0.4253378127500001
1969-12-01,245.3187413775,0.7119938964157705,244.04909949999998,246.43329649999998,2.246918048375,0.27897735162180753,1.8336800450000001,2.7371590300000004,61.19197048275,0.18017829963652313,60.877936925,61.47595835,0.9187801493086692,0.7119938457445931,-0.19577260500000002,2.1884218925000014,0.2398471515783959,0.18017853848426418,-0.044140185974999996,0.5538790777500001
1970-03-01,246.4277907425,0.836599243851545,244.96009675000002,247.7173605,1.954244146475,0.3329464126816544,1.461782415,2.5269960475,61.22482706475,0.20913827093396933,60.861610825,61.547002725,1.1347846553293413,0.8365992861704283,-0.15478340275000002,2.6024751775,0.2859181830047708,0.20913842090908613,-0.03625702174999999,0.6491359460000001
1970-06-01,247.662636035,0.917946131642962,246.06307075,249.06693075,2.219724129775,0.37763980260200625,1.6652460574999999,2.8554216324999997,61.511522297249996,0.22637078340778993,61.113822325,61.85693365,1.318324645054592,0.917946148654388,-0.0859695535,2.9178934675000003,0.32675831889843276,0.22637101845975813,-0.01865207955,0.7244589837500002
1970-09-01,246.8843463325,0.9533062581211075,245.23551725,248.29081025,2.2348587221,0.40308011189522364,1.6512029174999998,2.9169023025,61.64292651125,0.2304897483979993,61.24005735,61.9830932,1.4061210092855652,0.9533063161208845,-3.403627114999999e-4,3.0549474525,0.3402099745991849,0.2304898269415839,4.3010910975000075e-5,0.74307934075
1970-12-01,246.76032249,0.9652394017286138,245.1037555,248.18353125,2.200987471275,0.4123121734605554,1.602228755,2.8857448700000004,61.68596560275,0.23081872631844724,61.2801151,62.024788900000004,1.4229328312445317,0.9652394691849553,-2.7729267974999956e-4,3.0795041850000002,0.3383934711867064,0.2308187973536217,-4.304553949999997e-4,0.7442440020000002
1971-03-01,247.247851175,0.9575477609819313,245.61567125000002,248.61465425,2.19055655615,0.4099022428151034,1.6050637724999999,2.87879434,61.6093551615,0.2274272068988171,61.20569975,61.93099672500001,1.348178065038221,0.9575477900984112,-0.018623178449999993,2.9803612750000004,0.3131615216540587,0.22742738878196514,-0.0084831645475,0.7168179977500001
1971-06-01,247.1281988725,0.9127549306940391,245.48534425,248.49313025,2.55184624935,0.3979873688152379,1.978149545,3.2253583525,61.9620542915,0.21486915138405782,61.564573025,62.285380124999996,1.3648439459576083,0.9127550202679681,-8.408769512499986e-5,3.0077021875,0.3234020812967571,0.21486905932868414,7.821824397500042e-5,0.7208833285
1971-09-01,249.6278620625,0.8948367340594744,247.996418,250.912241,2.404080707775,0.3861410890708241,1.8619822600000002,3.089084155,61.58530895375,0.211599342492232,61.18578605,61.8890717,1.217449147417064,0.8948367330011794,-0.0669315596,2.8488969200000005,0.27621579277313313,0.21159970740727763,-0.027548352899999993,0.67574053425
1971-12-01,249.0441152375,0.8288594950237139,247.478481,250.28195575,2.4729748049,0.3604567329257238,1.984266165,3.1392978475000004,61.36674445225,0.19380968227304562,60.989017775,61.6653865,0.9238915677714368,0.8288594491614223,-0.3139522995,2.489527045,0.19419905881321706,0.19380975236107784,-0.104439082,0.5719258372500002
1972-03-01,247.5136600375,0.7632676555564752,246.05310575000001,248.76078099999998,2.738237803825,0.3275956111156731,2.2622682700000003,3.3758900175,61.428601621,0.17801776743979492,61.06705709999999,61.726632325,0.7099117784513,0.7632677597934721,-0.53721181925000006,2.1704699450000002,0.14951112192136445,0.1780175790379879,-0.14852042399999998,0.5110544287500001
1972-06-01,249.3435203975,0.757816798425458,247.857545,250.573267,2.79093613025,0.3136887796489241,2.32081053,3.4113081225,61.49816191975,0.18255070748199761,61.1288992,61.787738925,0.6456564100794245,0.7578166660465756,-0.5840902689999999,2.1316276325000003,0.1469928590971237,0.182550859631491,-0.14258271175,0.51625869825
1972-09-01,248.2053820325,0.7532755715078988,246.68655424999997,249.27018475,3.015383938025,0.3140219303759877,2.5671750275,3.6422068850000002,62.02598783075,0.18358320031331954,61.645141875,62.277705725,0.7759774292837243,0.7532757254491805,-0.28882627824999996,2.294803105,0.19422696951917442,0.18358304543649226,-0.057491644875,0.5750726655
1972-12-01,248.60486147,0.8145497213855895,246.91541775,249.66099075,3.077633876375,0.3325531756587979,2.6373080300000002,3.74584675,62.1802546875,0.20144922932415174,61.760225175,62.436186425,0.9513713298699451,0.8145497557901632,-0.10475761274999995,2.6408154125000003,0.24077785967876342,0.20144918772766368,-0.015154055224999994,0.6608066175
1973-03-01,250.5350464225,0.9022630217145193,248.72772725,251.73307325000002,2.94049305615,0.36550790088990437,2.47938099,3.6617666525000003,62.03776451975,0.22301000611736183,61.598596825,62.33988372500001,1.0812587528247655,0.9022629180437245,-0.11677120699999999,2.8885737425000007,0.2682293051384961,0.22301012243402413,-0.033890704,0.7073971302500001
1973-06-01,250.2138085025,0.978251965859747,248.3493405,251.631745,2.9455158754,0.39600624663651535,2.4165258899999995,3.6952675050000003,61.802152762,0.23949244179026827,61.346135024999995,62.1564017,1.1443327054071994,0.9782519308540765,-0.2736010375,3.0087980950000004,0.2771619433603122,0.23949258443053617,-0.07708849664999999,0.7331784375000003
1973-09-01,250.4403766625,1.0396220806524268,248.45345924999998,251.85186,2.5287873724,0.4248401768832324,1.9604615975,3.329020385,62.135626864,0.2555827107073572,61.6431921,62.48555105,1.3856917823328792,1.039622101776525,-0.025792471899999996,3.3726132925000005,0.34717663393635506,0.2555828707669379,-0.0027470968300000002,0.8396117965000001
1973-12-01,252.24304831,1.0866197367270691,250.17237774999998,253.77430925000002,2.7724699934,0.4521209986400579,2.1552944875000004,3.6050649700000004,62.19981334925,0.2647637426591252,61.6927487,62.5733252,1.497552639501153,1.086619720686941,-0.033710739224999994,3.5682261850000003,0.36409471605485155,0.26476415531324504,-0.009418056095,0.871159529
1974-03-01,251.723315505,1.0532371117184962,249.66512975000003,253.19788075,2.521735449225,0.45434220094678573,1.9002476675,3.37199327,62.3779801725,0.2520492608714965,61.880585675,62.725516575,1.4751751772670134,1.053237126958548,6.136803360000003e-4,3.5333651675000004,0.34776624301869574,0.25204978265149935,2.2933564350000022e-4,0.845160331
1974-06-01,249.5178952775,0.9414251277959835,247.56704725,250.86818474999998,2.810149054425,0.4141525828963021,2.2649678800000004,3.6224555375000005,62.46550499975,0.22486639656440602,61.97900985,62.80964555,1.1152312562412947,0.9414253273130798,-0.23505523175,3.0660788350000003,0.2347525624549745,0.22486673831700368,-0.10939375024999999,0.7212486610000001
